name,year,BEN,CO,EBE,MXY,NMHC,NO_2,NOx,OXY,O_3,PM10,PXY,SO_2,TCH,TOL,station,id,lon,lat,elevation,PM25,NO,CH4
Arturo Soria,2001,,0.6420162668039192,,,,42.190989353737265,81.13231852747352,,37.93769495279454,34.85021831276032,,14.01567105797437,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,
Arturo Soria,2002,,0.5697978524739657,,,,52.0686851911194,86.20672037573146,,41.58605390197748,28.114720071044495,,10.065096538543266,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,
Arturo Soria,2003,,0.46590602447407525,,,,52.142917112379905,85.26326817152089,,42.50783351943113,29.661236950422996,,10.019916517457228,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,
Arturo Soria,2004,,0.34304443167418286,,,,49.15420689012514,85.67311826904991,,42.76564201758035,27.333988167646034,,10.363345262298553,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,
Arturo Soria,2005,,0.4060248159996049,,,,52.85931747447043,85.38336895312932,,42.86644074288556,26.23514031340315,,13.294754134765004,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,
Arturo Soria,2006,,0.45314315291131907,,,,45.15828374686126,73.29200579050365,,42.147314082117056,25.991783680205586,,8.997378865996978,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,
Arturo Soria,2007,,0.4098569298271997,,,,37.374154362252085,67.94487113481969,,41.17182443925008,25.31829512195832,,9.728307956549257,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,
Arturo Soria,2008,,0.2921006489181612,,,,34.74585829311792,58.398436019735385,,45.59258252361173,20.79484731561598,,8.597815486238867,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,
Arturo Soria,2009,,0.3061731780279382,,,,43.165107466830776,64.62721099842611,,51.576131272498976,22.07293734218518,,9.084118322231605,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,
Arturo Soria,2010,,0.3296388571100575,,,,43.85090732485011,64.21065986343561,,43.71403703416793,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,,
Arturo Soria,2011,,0.3409125231684629,,,,44.05065242246039,69.0199966430664,,43.53663160303161,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,23.676265569649182,
Arturo Soria,2012,,0.3503365900649402,,,,39.26285648837476,,,36.678280802292264,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,20.087275226205474,
Arturo Soria,2013,,0.32411153684846467,,,,34.146849942726234,,,48.29849039341263,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,16.37823596792669,
Arturo Soria,2014,,0.3176746912095759,,,,35.66307709932409,,,53.27029816513762,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,17.071371291098636,
Arturo Soria,2015,,0.3340091697897288,,,,43.09554359033108,,,47.11510626076967,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,20.08569137358231,
Arturo Soria,2016,,0.338685885846443,,,,38.13597442630437,,,44.944222196822494,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,16.910377897020208,
Arturo Soria,2017,,0.3271521721352532,,,,41.71415493763588,113.9763851044505,,52.11702250432776,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,19.283670900560704,
Arturo Soria,2018,,0.343984708158877,,,,40.26520681265207,66.58359402155023,,43.122648083623695,,,,,,28079016.0,28079016.0,-3.639233333333333,40.44004722222222,693.0,,17.15606534584637,
Avda. Ramón y Cajal,2001,,0.7039495511134957,,,0.24010095903758052,52.93650792903271,114.99850731856381,,34.357425455204286,30.266386492062946,,19.697748331093354,1.608720342659216,,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,,
Avda. Ramón y Cajal,2002,,0.5407979815510268,,,0.17465588445816868,59.875446713508055,112.99533200611255,,35.56936076392367,29.412994150723204,,14.928676306640755,1.490245469846045,,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,,
Avda. Ramón y Cajal,2003,,0.6006631601327959,,,0.17172102064588257,57.047741616167194,102.88723944759445,,40.77603297970119,29.636267473067843,,16.65359082601815,1.4816557950866565,,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,,
Avda. Ramón y Cajal,2004,,0.5146940162315158,,,0.17498490127684,56.31031008150542,104.4670117388238,,35.561916244649716,30.250941224423496,,13.993385000383226,1.5108268493692358,,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,,
Avda. Ramón y Cajal,2005,,0.742298810118507,,,0.23513369623287783,54.429883102116,111.42051340537472,,38.24937118734624,33.0602662282743,,14.752495145497832,1.5257621912413468,,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,,
Avda. Ramón y Cajal,2006,,0.7255560645201056,,,0.26575887655974617,45.79097140597782,88.52635777123912,,39.774851618140545,31.23094332263315,,13.219036581319658,1.5157419660277012,,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,,
Avda. Ramón y Cajal,2007,,0.4333360042199108,,,0.2587139381186622,52.88875747642082,94.17519367378722,,38.95026643184768,26.966134726448093,,12.885421531989676,1.4249502996080075,,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,,
Avda. Ramón y Cajal,2008,,0.28707768317779475,,,0.1919130034928704,49.63220039687405,82.62339430396135,,45.47632232468497,24.789120594877417,,12.124488508454684,1.3766458971601905,,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,,
Avda. Ramón y Cajal,2009,0.3774964040882296,0.33070926874249773,0.8908345324101208,,0.2380258942002952,55.02549712238993,85.81928458268303,,46.12507239043014,22.10382109217414,,11.69672332708688,1.4681191712256911,2.4353746414528112,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,,
Avda. Ramón y Cajal,2010,1.343572005684519,,1.0193529405516186,,,54.64545091694049,86.91909008525963,,,,,,,4.492237252435983,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,,
Avda. Ramón y Cajal,2011,1.7158586676410827,,1.126075746430098,,,53.83438167425285,79.11000061035156,,,,,,,5.476426991180945,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,34.514528540254965,
Avda. Ramón y Cajal,2012,1.7565775880503989,,1.0080055074245233,,,45.74575304982328,,,,,,,,5.2120409822510645,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,27.35412153688291,
Avda. Ramón y Cajal,2013,1.7891564870317167,,0.9203503133137123,,,41.21545694301112,,,,,,,,4.777270096809344,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,22.89439284485724,
Avda. Ramón y Cajal,2014,1.6383832525201267,,0.9039722084412357,,,38.41925145931098,,,,,,,,4.524069994515347,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,23.45576284765938,
Avda. Ramón y Cajal,2015,1.736716208548648,,0.798930982342057,,,45.98027975235038,,,,,,,,4.864484887983484,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,29.937170373767483,
Avda. Ramón y Cajal,2016,1.4571080707136286,,0.6448103951064088,,,44.017343678685535,,,,,,,,4.301242885112638,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,26.579872204472842,
Avda. Ramón y Cajal,2017,0.6932337881142827,,0.2960466498266851,,,45.72101283226398,134.4690627843494,,,,,,,2.394580073511053,28079011.0,28079011.0,-3.6773555555555553,40.451475,708.0,,25.244385884509626,
