,day,month,year,name,Cigarettes
2461,2008-01-31,1,2008,Cuatro Caminos,0.36505681660139205
2462,2008-02-01,2,2008,Casa de Campo,0.9014015270001959
2463,2008-02-01,2,2008,Cuatro Caminos,1.1090719745014652
2464,2008-02-02,2,2008,Casa de Campo,0.5689204509059588
2465,2008-02-02,2,2008,Cuatro Caminos,0.5147916649778684
2466,2008-02-03,2,2008,Casa de Campo,0.45829545367847785
2467,2008-02-03,2,2008,Cuatro Caminos,0.3364772740187067
2468,2008-02-04,2,2008,Casa de Campo,0.2648863652438828
2469,2008-02-04,2,2008,Cuatro Caminos,0.2985416655287598
2470,2008-02-05,2,2008,Casa de Campo,0.7708712120850881
2471,2008-02-05,2,2008,Cuatro Caminos,0.8336931760563995
2472,2008-02-06,2,2008,Casa de Campo,0.8363825769135446
2473,2008-02-06,2,2008,Cuatro Caminos,1.1148295547022964
2474,2008-02-07,2,2008,Casa de Campo,0.5292803049087524
2475,2008-02-07,2,2008,Cuatro Caminos,0.6306628839987697
2476,2008-02-08,2,2008,Casa de Campo,0.5822727264779987
2477,2008-02-08,2,2008,Cuatro Caminos,0.6912878796909795
2478,2008-02-09,2,2008,Casa de Campo,0.654564388773658
2479,2008-02-09,2,2008,Cuatro Caminos,0.48369318811279355
2480,2008-02-10,2,2008,Casa de Campo,0.6088257585511063
2481,2008-02-10,2,2008,Cuatro Caminos,0.5025000019055424
2482,2008-02-11,2,2008,Casa de Campo,0.6968939340475834
2483,2008-02-11,2,2008,Cuatro Caminos,0.6298106023759552
2484,2008-02-12,2,2008,Casa de Campo,0.564147727055983
2485,2008-02-12,2,2008,Cuatro Caminos,0.5857007548664556
2486,2008-02-13,2,2008,Casa de Campo,0.4911174178123474
2487,2008-02-13,2,2008,Cuatro Caminos,0.39856060458855197
2488,2008-02-14,2,2008,Casa de Campo,0.5553598494240731
2489,2008-02-14,2,2008,Cuatro Caminos,0.7277462105972297
2490,2008-02-15,2,2008,Casa de Campo,0.6668181798674845
2491,2008-02-15,2,2008,Cuatro Caminos,0.7828598519166311
2492,2008-02-16,2,2008,Casa de Campo,0.8542424241701762
2493,2008-02-16,2,2008,Cuatro Caminos,0.9294128725022981
2494,2008-02-17,2,2008,Casa de Campo,0.7352840918483157
2495,2008-02-17,2,2008,Cuatro Caminos,0.5950568137746869
2496,2008-02-18,2,2008,Casa de Campo,0.45394628107055157
2497,2008-02-18,2,2008,Cuatro Caminos,0.44969697296619415
2498,2008-02-19,2,2008,Casa de Campo,0.46939393968293164
2499,2008-02-19,2,2008,Cuatro Caminos,0.36052272766828536
2500,2008-02-20,2,2008,Casa de Campo,0.6389583258917838
2501,2008-02-20,2,2008,Cuatro Caminos,0.7424999960895741
2502,2008-02-21,2,2008,Casa de Campo,0.560113633220846
2503,2008-02-21,2,2008,Cuatro Caminos,0.4434469669605747
2504,2008-02-22,2,2008,Casa de Campo,0.4835984833312757
2505,2008-02-22,2,2008,Cuatro Caminos,0.4307765150160501
2506,2008-02-23,2,2008,Casa de Campo,0.40392045631553186
2507,2008-02-23,2,2008,Cuatro Caminos,0.22912878746336154
2508,2008-02-24,2,2008,Casa de Campo,0.3831439379489783
2509,2008-02-24,2,2008,Cuatro Caminos,0.35473484523368604
2510,2008-02-25,2,2008,Casa de Campo,0.6040151516596476
2511,2008-02-25,2,2008,Cuatro Caminos,0.6175000021855036
2512,2008-02-26,2,2008,Casa de Campo,0.9180871175997184
2513,2008-02-26,2,2008,Cuatro Caminos,1.21676135875962
2514,2008-02-27,2,2008,Casa de Campo,0.7928787858197183
2515,2008-02-27,2,2008,Cuatro Caminos,1.0163257523919598
2516,2008-02-28,2,2008,Casa de Campo,0.49073863842270593
2517,2008-02-28,2,2008,Cuatro Caminos,0.6732196932037672
2518,2008-02-29,2,2008,Casa de Campo,0.5238068185069344
2519,2008-02-29,2,2008,Cuatro Caminos,0.7725189331580292
2520,2008-03-01,3,2008,Casa de Campo,0.7213257605379279
2521,2008-03-01,3,2008,Cuatro Caminos,0.8964962128436927
2522,2008-03-02,3,2008,Casa de Campo,0.5895075743848627
2523,2008-03-02,3,2008,Cuatro Caminos,0.45535985064325907
2524,2008-03-03,3,2008,Casa de Campo,0.49587121413964214
2525,2008-03-03,3,2008,Cuatro Caminos,0.6703409114570329
2526,2008-03-04,3,2008,Casa de Campo,0.18037878518754788
2527,2008-03-04,3,2008,Cuatro Caminos,0.20384469662200322
2528,2008-03-05,3,2008,Casa de Campo,0.20134387657105215
2529,2008-03-05,3,2008,Cuatro Caminos,0.2004924239308545
2530,2008-03-06,3,2008,Casa de Campo,0.34265151619911194
2531,2008-03-06,3,2008,Cuatro Caminos,0.4659848484126004
2532,2008-03-07,3,2008,Casa de Campo,0.7448484816334465
2533,2008-03-07,3,2008,Cuatro Caminos,0.6151893978769128
2534,2008-03-08,3,2008,Casa de Campo,0.5210606022314592
2535,2008-03-08,3,2008,Cuatro Caminos,0.4860795483444676
2536,2008-03-09,3,2008,Cuatro Caminos,0.34679924549930025
2537,2008-03-10,3,2008,Cuatro Caminos,0.3251893938039288
2538,2008-03-11,3,2008,Casa de Campo,0.2318181883205067
2539,2008-03-11,3,2008,Cuatro Caminos,0.3337878815152428
2540,2008-03-12,3,2008,Casa de Campo,0.40337662572984573
2541,2008-03-12,3,2008,Cuatro Caminos,0.3908522709301024
2542,2008-03-13,3,2008,Casa de Campo,0.4775000024925579
2543,2008-03-13,3,2008,Cuatro Caminos,0.5128977194879994
2544,2008-03-14,3,2008,Casa de Campo,0.7080113616856663
2545,2008-03-14,3,2008,Cuatro Caminos,0.9114962111819874
2546,2008-03-15,3,2008,Casa de Campo,0.518276516235236
2547,2008-03-15,3,2008,Cuatro Caminos,0.580000001372713
2548,2008-03-16,3,2008,Casa de Campo,0.29259469834241
2549,2008-03-16,3,2008,Cuatro Caminos,0.18859848526842668
2550,2008-03-17,3,2008,Casa de Campo,0.4468371181777029
2551,2008-03-17,3,2008,Cuatro Caminos,0.46541666397542664
2552,2008-03-18,3,2008,Casa de Campo,0.19799242462172653
2553,2008-03-18,3,2008,Cuatro Caminos,0.17890151488510045
2554,2008-03-19,3,2008,Casa de Campo,0.31960227453347406
2555,2008-03-19,3,2008,Cuatro Caminos,0.21842802993275903
2556,2008-03-20,3,2008,Casa de Campo,0.3107386348825512
2557,2008-03-20,3,2008,Cuatro Caminos,0.2056439406040943
2558,2008-03-21,3,2008,Casa de Campo,0.2703219692815434
2559,2008-03-21,3,2008,Cuatro Caminos,0.1929356058438619
2560,2008-03-22,3,2008,Casa de Campo,0.20878787767706494
2561,2008-03-22,3,2008,Cuatro Caminos,0.18162878907539626
2562,2008-03-23,3,2008,Casa de Campo,0.24064394018866797
2563,2008-03-23,3,2008,Cuatro Caminos,0.18645833218188
2564,2008-03-24,3,2008,Casa de Campo,0.24227272832032407
2565,2008-03-24,3,2008,Cuatro Caminos,0.2581628790181694
2566,2008-03-25,3,2008,Casa de Campo,0.33746211953235394
2567,2008-03-25,3,2008,Cuatro Caminos,0.3467424228561647
2568,2008-03-26,3,2008,Casa de Campo,0.23856060522975342
2569,2008-03-26,3,2008,Cuatro Caminos,0.21657197053233782
2570,2008-03-27,3,2008,Casa de Campo,0.3186174242785483
2571,2008-03-27,3,2008,Cuatro Caminos,0.3616666671904651
2572,2008-03-28,3,2008,Casa de Campo,0.4671780304475264
2573,2008-03-28,3,2008,Cuatro Caminos,0.5054355970386303
2574,2008-03-29,3,2008,Casa de Campo,0.6028030297972939
2575,2008-03-29,3,2008,Cuatro Caminos,0.5294128800883438
2576,2008-03-30,3,2008,Casa de Campo,0.36798418934637384
2577,2008-03-30,3,2008,Cuatro Caminos,0.3847035518276833
2578,2008-03-31,3,2008,Casa de Campo,0.2508333316355041
2579,2008-03-31,3,2008,Cuatro Caminos,0.22867424018455274
2580,2008-04-01,4,2008,Casa de Campo,0.4308333324663567
2581,2008-04-01,4,2008,Cuatro Caminos,0.6309848454865542
2582,2008-04-02,4,2008,Casa de Campo,0.2649621204896407
2583,2008-04-02,4,2008,Cuatro Caminos,0.279640147518931
2584,2008-04-03,4,2008,Casa de Campo,0.2556249977964344
2585,2008-04-03,4,2008,Cuatro Caminos,0.2600568155899192
2586,2008-04-04,4,2008,Casa de Campo,0.3483522751114585
2587,2008-04-04,4,2008,Cuatro Caminos,0.40757575947226904
2588,2008-04-05,4,2008,Casa de Campo,0.585738634521311
2589,2008-04-05,4,2008,Cuatro Caminos,0.6116287825685559
2590,2008-04-06,4,2008,Casa de Campo,0.5331439366846373
2591,2008-04-06,4,2008,Cuatro Caminos,0.612878786004854
2592,2008-04-07,4,2008,Casa de Campo,0.7646401492935239
2593,2008-04-07,4,2008,Cuatro Caminos,0.8942613547498529
2594,2008-04-08,4,2008,Casa de Campo,0.24873106238065346
2595,2008-04-08,4,2008,Cuatro Caminos,0.29585226997733116
2596,2008-04-09,4,2008,Casa de Campo,0.2282954544732065
2597,2008-04-09,4,2008,Cuatro Caminos,0.3039393955559441
2598,2008-04-10,4,2008,Casa de Campo,0.25740530025778396
2599,2008-04-10,4,2008,Cuatro Caminos,0.35740530490875244
2600,2008-04-11,4,2008,Casa de Campo,0.30503787958260736
2601,2008-04-11,4,2008,Cuatro Caminos,0.4087121227022373
2602,2008-04-12,4,2008,Casa de Campo,0.3259659093437773
2603,2008-04-12,4,2008,Cuatro Caminos,0.33539772688439395
2604,2008-04-13,4,2008,Casa de Campo,0.3041287868311911
2605,2008-04-13,4,2008,Cuatro Caminos,0.32143939218737866
2606,2008-04-14,4,2008,Casa de Campo,0.3355871234653574
2607,2008-04-14,4,2008,Cuatro Caminos,0.2849053027051868
2608,2008-04-15,4,2008,Casa de Campo,0.37058712045351666
2609,2008-04-15,4,2008,Cuatro Caminos,0.3819697033049482
2610,2008-04-16,4,2008,Casa de Campo,0.6576893988883856
2611,2008-04-16,4,2008,Cuatro Caminos,0.8244886389284423
2612,2008-04-17,4,2008,Casa de Campo,0.3319628056415842
2613,2008-04-17,4,2008,Cuatro Caminos,0.3854545474503979
2614,2008-04-18,4,2008,Casa de Campo,0.0620833339564728
2615,2008-04-18,4,2008,Cuatro Caminos,0.1994696936824105
2616,2008-04-19,4,2008,Casa de Campo,0.17268939496892874
2617,2008-04-19,4,2008,Cuatro Caminos,0.22456439449028534
2618,2008-04-20,4,2008,Casa de Campo,0.17670454400958435
2619,2008-04-20,4,2008,Cuatro Caminos,0.16721591105063757
2620,2008-04-21,4,2008,Casa de Campo,0.21566115676864117
2621,2008-04-21,4,2008,Cuatro Caminos,0.27414772806294035
2622,2008-04-22,4,2008,Casa de Campo,0.3138383831640687
2623,2008-04-22,4,2008,Cuatro Caminos,0.41157196913704724
2624,2008-04-23,4,2008,Casa de Campo,0.24780991944399747
2625,2008-04-23,4,2008,Cuatro Caminos,0.5498863643769062
2626,2008-04-24,4,2008,Casa de Campo,0.42280303077264264
2627,2008-04-24,4,2008,Cuatro Caminos,0.5463257520036263
2628,2008-04-25,4,2008,Casa de Campo,0.4600378789684989
2629,2008-04-25,4,2008,Cuatro Caminos,0.5964583332339922
2630,2008-04-26,4,2008,Casa de Campo,0.5856439417058771
2631,2008-04-26,4,2008,Cuatro Caminos,0.7072537911660742
2632,2008-04-27,4,2008,Casa de Campo,0.6186742439414515
2633,2008-04-27,4,2008,Cuatro Caminos,0.6864962175940023
2634,2008-04-28,4,2008,Casa de Campo,0.3412121231808807
2635,2008-04-28,4,2008,Cuatro Caminos,0.3120075762271881
2636,2008-04-29,4,2008,Casa de Campo,0.2943749969655817
2637,2008-04-29,4,2008,Cuatro Caminos,0.3179924267936836
2638,2008-04-30,4,2008,Casa de Campo,0.2531060612562931
2639,2008-04-30,4,2008,Cuatro Caminos,0.25070075837500166
2640,2008-05-01,5,2008,Casa de Campo,0.3683901501424385
2641,2008-05-01,5,2008,Cuatro Caminos,0.3075757564017267
2642,2008-05-02,5,2008,Casa de Campo,0.5865530335541927
2643,2008-05-02,5,2008,Cuatro Caminos,0.681875001300465
2644,2008-05-03,5,2008,Casa de Campo,0.6250000036124027
2645,2008-05-03,5,2008,Cuatro Caminos,0.6336363594640385
2646,2008-05-04,5,2008,Casa de Campo,0.7787121191169276
2647,2008-05-04,5,2008,Cuatro Caminos,0.8433901532129808
2648,2008-05-05,5,2008,Casa de Campo,0.5793371173468503
2649,2008-05-05,5,2008,Cuatro Caminos,0.6595454541119662
2650,2008-05-06,5,2008,Casa de Campo,0.6496969696247217
2651,2008-05-06,5,2008,Cuatro Caminos,0.7098674236825019
2652,2008-05-07,5,2008,Casa de Campo,0.6984280374917117
2653,2008-05-07,5,2008,Cuatro Caminos,0.7983333287817059
2654,2008-05-08,5,2008,Casa de Campo,0.6028977217096271
2655,2008-05-08,5,2008,Cuatro Caminos,0.6651704519084006
2656,2008-05-09,5,2008,Casa de Campo,0.2644886383504578
2657,2008-05-09,5,2008,Cuatro Caminos,0.49744318583697983
2658,2008-05-10,5,2008,Casa de Campo,0.22217802929155753
2659,2008-05-10,5,2008,Cuatro Caminos,0.24477272683923892
2660,2008-05-11,5,2008,Casa de Campo,0.21689394003514087
2661,2008-05-11,5,2008,Cuatro Caminos,0.28912878510626877
2662,2008-05-12,5,2008,Casa de Campo,0.3746212115793517
2663,2008-05-12,5,2008,Cuatro Caminos,0.4962499949968222
2664,2008-05-13,5,2008,Casa de Campo,0.3257386390910004
2665,2008-05-13,5,2008,Cuatro Caminos,0.4252462098092744
2666,2008-05-14,5,2008,Casa de Campo,0.26700757579369977
2667,2008-05-14,5,2008,Cuatro Caminos,0.24554924260486255
2668,2008-05-15,5,2008,Casa de Campo,0.22795454570741366
2669,2008-05-15,5,2008,Cuatro Caminos,0.20297348352544234
2670,2008-05-16,5,2008,Casa de Campo,0.23039773016264944
2671,2008-05-16,5,2008,Cuatro Caminos,0.34407196927702793
2672,2008-05-17,5,2008,Casa de Campo,0.28585227059595514
2673,2008-05-17,5,2008,Cuatro Caminos,0.3236742446368391
2674,2008-05-18,5,2008,Casa de Campo,0.327821975404566
2675,2008-05-18,5,2008,Cuatro Caminos,0.35990118791934533
2676,2008-05-19,5,2008,Casa de Campo,0.2820454573992527
2677,2008-05-19,5,2008,Cuatro Caminos,0.37352273071354086
2678,2008-05-20,5,2008,Casa de Campo,0.36206439769629273
2679,2008-05-20,5,2008,Cuatro Caminos,0.48412879330642294
2680,2008-05-21,5,2008,Casa de Campo,0.41676136219140253
2681,2008-05-21,5,2008,Cuatro Caminos,0.7095454502286334
2682,2008-05-22,5,2008,Casa de Campo,0.30679924244230444
2683,2008-05-22,5,2008,Cuatro Caminos,0.31865530438495404
2684,2008-05-23,5,2008,Casa de Campo,0.2647348495595383
2685,2008-05-23,5,2008,Cuatro Caminos,0.3603787875988267
2686,2008-05-24,5,2008,Casa de Campo,0.2009659085535642
2687,2008-05-24,5,2008,Cuatro Caminos,0.22445076004122244
2688,2008-05-25,5,2008,Casa de Campo,0.2575946951454336
2689,2008-05-25,5,2008,Cuatro Caminos,0.302765149510268
2690,2008-05-26,5,2008,Casa de Campo,0.2639583313103878
2691,2008-05-26,5,2008,Cuatro Caminos,0.2963257542613781
2692,2008-05-27,5,2008,Casa de Campo,0.32426136145086
2693,2008-05-27,5,2008,Cuatro Caminos,0.45750000350403064
2694,2008-05-28,5,2008,Casa de Campo,0.327784092363083
2695,2008-05-28,5,2008,Cuatro Caminos,0.45056818301479024
2696,2008-05-29,5,2008,Casa de Campo,0.3231818181547252
2697,2008-05-29,5,2008,Cuatro Caminos,0.35240529951724137
2698,2008-05-30,5,2008,Casa de Campo,0.359772725538774
2699,2008-05-30,5,2008,Cuatro Caminos,0.5994128742904373
2700,2008-05-31,5,2008,Casa de Campo,0.3309469690377062
2701,2008-05-31,5,2008,Cuatro Caminos,0.44935606058799854
2702,2008-06-01,6,2008,Casa de Campo,0.27717802967085986
2703,2008-06-01,6,2008,Cuatro Caminos,0.3596022722847534
2704,2008-06-02,6,2008,Casa de Campo,0.316780303012241
2705,2008-06-02,6,2008,Cuatro Caminos,0.5085606057987069
2706,2008-06-03,6,2008,Casa de Campo,0.34704545591816754
2707,2008-06-03,6,2008,Cuatro Caminos,0.45823863780859747
2708,2008-06-04,6,2008,Casa de Campo,0.3562878785711346
2709,2008-06-04,6,2008,Cuatro Caminos,0.4366856041279706
2710,2008-06-05,6,2008,Casa de Campo,0.4923295459964059
2711,2008-06-05,6,2008,Cuatro Caminos,0.618446971430923
2712,2008-06-06,6,2008,Casa de Campo,0.26041666756976733
2713,2008-06-06,6,2008,Cuatro Caminos,0.26176136438593717
2714,2008-06-07,6,2008,Casa de Campo,0.3679734847762368
2715,2008-06-07,6,2008,Cuatro Caminos,0.29414772558392904
2716,2008-06-08,6,2008,Casa de Campo,0.24971590879740138
2717,2008-06-08,6,2008,Cuatro Caminos,0.28026515358325205
2718,2008-06-09,6,2008,Casa de Campo,0.31683712249452417
2719,2008-06-09,6,2008,Cuatro Caminos,0.3172348453239961
2720,2008-06-10,6,2008,Casa de Campo,0.28910985002011963
2721,2008-06-10,6,2008,Cuatro Caminos,0.37606060493624577
2722,2008-06-11,6,2008,Casa de Campo,0.3301704534978578
2723,2008-06-11,6,2008,Cuatro Caminos,0.5279924246397886
2724,2008-06-12,6,2008,Casa de Campo,0.427632574782227
2725,2008-06-12,6,2008,Cuatro Caminos,0.7709659103191261
2726,2008-06-13,6,2008,Casa de Campo,0.3640340887235873
2727,2008-06-13,6,2008,Cuatro Caminos,0.646931812618718
2728,2008-06-14,6,2008,Casa de Campo,0.4121401501875935
2729,2008-06-14,6,2008,Cuatro Caminos,0.5656249943104658
2730,2008-06-15,6,2008,Casa de Campo,0.3257575771122268
2731,2008-06-15,6,2008,Cuatro Caminos,0.4778030284426429
2732,2008-06-16,6,2008,Casa de Campo,0.23018939386714588
2733,2008-06-16,6,2008,Cuatro Caminos,0.41617424244230444
2734,2008-06-17,6,2008,Casa de Campo,0.19625000068635653
2735,2008-06-17,6,2008,Cuatro Caminos,0.44454545324498956
2736,2008-06-18,6,2008,Casa de Campo,0.3677462140719096
2737,2008-06-18,6,2008,Cuatro Caminos,0.6553409108609863
2738,2008-06-19,6,2008,Casa de Campo,0.5338825700861035
2739,2008-06-19,6,2008,Cuatro Caminos,0.8885037826769279
2740,2008-06-20,6,2008,Casa de Campo,0.6053787930445238
2741,2008-06-20,6,2008,Cuatro Caminos,1.0070075880397449
2742,2008-06-21,6,2008,Casa de Campo,0.6932007525906418
2743,2008-06-21,6,2008,Cuatro Caminos,0.9460037910577023
2744,2008-06-22,6,2008,Casa de Campo,0.4046590942325014
2745,2008-06-22,6,2008,Cuatro Caminos,0.5243181793978721
2746,2008-06-23,6,2008,Casa de Campo,0.629450755588936
2747,2008-06-23,6,2008,Cuatro Caminos,1.1335606123461868
2748,2008-06-24,6,2008,Casa de Campo,0.5051515174634529
2749,2008-06-24,6,2008,Cuatro Caminos,0.8335227270921072
2750,2008-06-25,6,2008,Casa de Campo,0.6353535363168428
2751,2008-06-25,6,2008,Cuatro Caminos,0.9930303042585199
2752,2008-06-26,6,2008,Casa de Campo,0.8813068162311207
2753,2008-06-26,6,2008,Cuatro Caminos,1.1845075596462598
2754,2008-06-27,6,2008,Casa de Campo,0.6275946976560535
2755,2008-06-27,6,2008,Cuatro Caminos,0.8119128807024523
2756,2008-06-28,6,2008,Casa de Campo,0.5519507572506414
2757,2008-06-28,6,2008,Cuatro Caminos,0.6710416746862006
2758,2008-06-29,6,2008,Casa de Campo,0.6760606052297534
2759,2008-06-29,6,2008,Cuatro Caminos,0.8071401518854228
2760,2008-06-30,6,2008,Casa de Campo,0.571041667100155
2761,2008-06-30,6,2008,Cuatro Caminos,0.7916477286454403
2762,2008-07-01,7,2008,Casa de Campo,0.6614393916997042
2763,2008-07-01,7,2008,Cuatro Caminos,0.9026515145193447
2764,2008-07-02,7,2008,Casa de Campo,0.3263257583885482
2765,2008-07-02,7,2008,Cuatro Caminos,0.5011174272407185
2766,2008-07-03,7,2008,Casa de Campo,0.3148295432329178
2767,2008-07-03,7,2008,Cuatro Caminos,0.5091477275797814
2768,2008-07-04,7,2008,Casa de Campo,0.42761363405169867
2769,2008-07-04,7,2008,Cuatro Caminos,0.6674431842384916
2770,2008-07-05,7,2008,Casa de Campo,0.3375757562391686
2771,2008-07-05,7,2008,Cuatro Caminos,0.49876894327727234
2772,2008-07-06,7,2008,Casa de Campo,0.26626894013448194
2773,2008-07-06,7,2008,Cuatro Caminos,0.3118371193607648
2774,2008-07-07,7,2008,Casa de Campo,0.33954545765212085
2775,2008-07-07,7,2008,Cuatro Caminos,0.5077272712281257
2776,2008-07-08,7,2008,Casa de Campo,0.43176136414210003
2777,2008-07-08,7,2008,Cuatro Caminos,0.6880681835340732
2778,2008-07-09,7,2008,Casa de Campo,0.547121221368963
2779,2008-07-09,7,2008,Cuatro Caminos,0.8026325691378479
2780,2008-07-10,7,2008,Casa de Campo,0.5165909041057933
2781,2008-07-10,7,2008,Cuatro Caminos,0.705113638531078
2782,2008-07-11,7,2008,Casa de Campo,0.4109090914328893
2783,2008-07-11,7,2008,Cuatro Caminos,0.6071590907645948
2784,2008-07-12,7,2008,Casa de Campo,0.29782197218049655
2785,2008-07-12,7,2008,Cuatro Caminos,0.32924242328965303
2786,2008-07-13,7,2008,Casa de Campo,0.2171401498895703
2787,2008-07-13,7,2008,Cuatro Caminos,0.2787310593959057
2788,2008-07-14,7,2008,Casa de Campo,0.3507954541480902
2789,2008-07-14,7,2008,Cuatro Caminos,0.4843749977422483
2790,2008-07-15,7,2008,Casa de Campo,0.43494317703174823
2791,2008-07-15,7,2008,Cuatro Caminos,0.5606060633153627
2792,2008-07-16,7,2008,Casa de Campo,0.49787878719243134
2793,2008-07-16,7,2008,Cuatro Caminos,0.6379924328489738
2794,2008-07-17,7,2008,Casa de Campo,0.6983901569337556
2795,2008-07-17,7,2008,Cuatro Caminos,0.9074431856473287
2796,2008-07-18,7,2008,Casa de Campo,0.588295455231811
2797,2008-07-18,7,2008,Cuatro Caminos,0.7865909067067233
2798,2008-07-19,7,2008,Casa de Campo,0.8934280240174496
2799,2008-07-19,7,2008,Cuatro Caminos,1.2578219735261165
2800,2008-07-20,7,2008,Casa de Campo,1.0000189398274277
2801,2008-07-20,7,2008,Cuatro Caminos,1.2767424276380828
2802,2008-07-21,7,2008,Casa de Campo,0.7176893967570681
2803,2008-07-21,7,2008,Cuatro Caminos,0.9286363594459766
2804,2008-07-22,7,2008,Casa de Campo,0.39109848338094627
2805,2008-07-22,7,2008,Cuatro Caminos,0.6344507616577726
2806,2008-07-23,7,2008,Casa de Campo,1.0293749950148843
2807,2008-07-23,7,2008,Cuatro Caminos,1.2167045365680347
2808,2008-07-24,7,2008,Casa de Campo,0.34700757671486243
2809,2008-07-24,7,2008,Cuatro Caminos,0.4698484887679418
2810,2008-07-25,7,2008,Casa de Campo,0.3357954567128962
2811,2008-07-25,7,2008,Cuatro Caminos,0.5279734802968574
2812,2008-07-26,7,2008,Casa de Campo,0.23613636195659637
2813,2008-07-26,7,2008,Cuatro Caminos,0.32526515446829074
2814,2008-07-27,7,2008,Casa de Campo,0.3036553049177834
2815,2008-07-27,7,2008,Cuatro Caminos,0.3877651463403846
2816,2008-07-28,7,2008,Casa de Campo,0.28638257492672314
2817,2008-07-28,7,2008,Cuatro Caminos,0.43935606154528534
2818,2008-07-29,7,2008,Casa de Campo,0.33946969698775903
2819,2008-07-29,7,2008,Cuatro Caminos,0.5479356104677374
2820,2008-07-30,7,2008,Casa de Campo,0.5198863665714408
2821,2008-07-30,7,2008,Cuatro Caminos,0.7774053028587139
2822,2008-07-31,7,2008,Casa de Campo,0.4177462124463284
2823,2008-07-31,7,2008,Cuatro Caminos,0.6869507540356029
2824,2008-08-01,8,2008,Casa de Campo,0.26946969827016193
2825,2008-08-01,8,2008,Cuatro Caminos,0.43545454469594086
2826,2008-08-02,8,2008,Casa de Campo,0.426571968829993
2827,2008-08-02,8,2008,Cuatro Caminos,0.5573674300403306
2828,2008-08-03,8,2008,Casa de Campo,0.5212121181415789
2829,2008-08-03,8,2008,Cuatro Caminos,0.7033901485529813
2830,2008-08-04,8,2008,Casa de Campo,0.6249999963875973
2831,2008-08-04,8,2008,Cuatro Caminos,0.8407575722896691
2832,2008-08-05,8,2008,Casa de Campo,0.7685795444430727
2833,2008-08-05,8,2008,Cuatro Caminos,1.0587878769094294
2834,2008-08-06,8,2008,Casa de Campo,0.6614204638383605
2835,2008-08-06,8,2008,Cuatro Caminos,0.9057386363997604
2836,2008-08-07,8,2008,Casa de Campo,0.3208522724382805
2837,2008-08-07,8,2008,Cuatro Caminos,0.5146212121753981
2838,2008-08-08,8,2008,Casa de Campo,0.3432765196670185
2839,2008-08-08,8,2008,Cuatro Caminos,0.5367803004654971
2840,2008-08-09,8,2008,Casa de Campo,0.49570075941808295
2841,2008-08-09,8,2008,Cuatro Caminos,0.6445643906340455
2842,2008-08-10,8,2008,Casa de Campo,0.426571968829993
2843,2008-08-10,8,2008,Cuatro Caminos,0.4182196954886119
2844,2008-08-11,8,2008,Casa de Campo,0.33742424032904883
2845,2008-08-11,8,2008,Cuatro Caminos,0.4434659085942037
2846,2008-08-12,8,2008,Casa de Campo,0.1863825756943587
2847,2008-08-12,8,2008,Cuatro Caminos,0.22706439436385126
2848,2008-08-13,8,2008,Casa de Campo,0.26776515263499634
2849,2008-08-13,8,2008,Cuatro Caminos,0.36276515008825244
2850,2008-08-14,8,2008,Casa de Campo,0.38009469594919326
2851,2008-08-14,8,2008,Cuatro Caminos,0.6530303024884426
2852,2008-08-15,8,2008,Casa de Campo,0.17982954622218103
2853,2008-08-15,8,2008,Cuatro Caminos,0.2242234851600546
2854,2008-08-16,8,2008,Casa de Campo,0.38869318185430585
2855,2008-08-16,8,2008,Cuatro Caminos,0.6004545512524518
2856,2008-08-17,8,2008,Casa de Campo,0.22833333254763574
2857,2008-08-17,8,2008,Cuatro Caminos,0.3099242429615873
2858,2008-08-18,8,2008,Casa de Campo,0.47225378589196637
2859,2008-08-18,8,2008,Cuatro Caminos,0.7132196986314022
2860,2008-08-19,8,2008,Casa de Campo,0.46556818101442227
2861,2008-08-19,8,2008,Cuatro Caminos,0.6865340875405254
2862,2008-08-20,8,2008,Casa de Campo,0.4168560581676888
2863,2008-08-20,8,2008,Cuatro Caminos,0.6178787892515009
2864,2008-08-21,8,2008,Casa de Campo,0.47433711543227686
2865,2008-08-21,8,2008,Cuatro Caminos,0.7340719645673578
2866,2008-08-22,8,2008,Casa de Campo,0.3511931842023676
2867,2008-08-22,8,2008,Cuatro Caminos,0.5821401542334845
2868,2008-08-23,8,2008,Casa de Campo,0.3537878786975687
2869,2008-08-23,8,2008,Cuatro Caminos,0.48556817842252326
2870,2008-08-24,8,2008,Casa de Campo,0.3886742420268781
2871,2008-08-24,8,2008,Cuatro Caminos,0.501931811372439
2872,2008-08-25,8,2008,Casa de Campo,0.42361742438692035
2873,2008-08-25,8,2008,Cuatro Caminos,0.5229734841621283
2874,2008-08-26,8,2008,Casa de Campo,0.5693371151432847
2875,2008-08-26,8,2008,Cuatro Caminos,0.9190719712412719
2876,2008-08-27,8,2008,Casa de Campo,0.6174621220790979
2877,2008-08-27,8,2008,Cuatro Caminos,0.9056249965320934
2878,2008-08-28,8,2008,Casa de Campo,0.5349431814569415
2879,2008-08-28,8,2008,Cuatro Caminos,0.7344128715269492
2880,2008-08-29,8,2008,Casa de Campo,0.45369318534027453
2881,2008-08-29,8,2008,Cuatro Caminos,0.6602651507339694
2882,2008-08-30,8,2008,Casa de Campo,0.6223484873771667
2883,2008-08-30,8,2008,Cuatro Caminos,0.793863633365342
2884,2008-08-31,8,2008,Casa de Campo,0.41833333084077545
